CDSCode,NCESDist,County,District,Street,City,Zip,State,Website (Orig),DOC,DOCType,Latitude,Longitude,LastUpdate,Student Count,LEP,IEP,FRL,fetchCount,Twitter Account,Facebook Account,Verified,Comment,Final Website (Redirect or lookup)
10620420000000,606540,Fresno,Burrel Union Elementary,16704 South Jameson Avenue,Riverdale,93656-9746,CA,www.burrel.k12.ca.us,52,Elementary School District,36.492809,-119.98978,12/18/2015,123,89,5,110,65,,,Yes,,http://www.burrel.k12.ca.us
10621090000000,608850,Fresno,Clay Joint Elementary,12449 South Smith Avenue,Kingsburg,93631-9717,CA,www.clayschool.k12.ca.us,52,Elementary School District,36.553229,-119.50336,6/23/2015,252,17,0,61,41,,,Yes,,http://www.clayschool.k12.ca.us
10621170000000,609030,Fresno,Clovis Unified,1450 Herndon Avenue,Clovis,93611-0567,CA,www.cusd.com,54,Unified School District,36.837575,-119.68977,6/23/2015,40782,2536,3201,17097,68,http://twitter.com/clovisusd,http://www.facebook.com/pages/Clovis-Unified-School-District/113566232027443,Trust,,http://www.cusd.com
10621250000000,609120,Fresno,Coalinga-Huron Unified,657 Sunset Street,Coalinga,93210-2927,CA,http://chusd.org,54,Unified School District,36.142334,-120.36406,9/29/2015,4355,1950,363,3844,47,,,Yes,,http://www.chusd.org/
10621580000000,614250,Fresno,Fowler Unified,658 East Adams Avenue,Fowler,93625-2111,CA,www.fowler.k12.ca.us,54,Unified School District,36.634569,-119.674,12/18/2015,2425,559,197,1864,70,,,Yes,,http://www.fowler.k12.ca.us
10621660000000,614550,Fresno,Fresno Unified,2309 Tulare Street,Fresno,93721-2266,CA,www.fresnounified.org,54,Unified School District,36.736229,-119.78703,6/23/2015,73349,17589,7190,60708,0,https://twitter.com/fresnounified,https://www.facebook.com/fresnounifiedpage,Manual,,http://www.fresnounified.org/Pages/Default.aspx
10622400000000,619800,Fresno,Kingsburg Elementary Charter,1310 Stroud Avenue,Kingsburg,93631-1000,CA,www.kesd.org,52,Elementary School District,36.525086,-119.55427,3/23/2015,2336,351,221,1354,71,,,Yes,,http://www.kesd.org/site/default.aspx?PageID=1
10622570000000,619830,Fresno,Kingsburg Joint Union High,1900 18th Avenue,Kingsburg,93631-1629,CA,http://kjuhsd.com,56,High School District,36.517915,-119.5478,12/8/2015,1201,43,90,418,38,http://twitter.com/Kriesi/,,Trust,,http://www.kjuhsd.com/
10622650000000,619700,Fresno,Kings Canyon Joint Unified,675 West Manning Avenue,Reedley,93654-2427,CA,www.kcusd.com,54,Unified School District,36.604143,-119.45515,6/23/2015,9879,3267,731,7397,61,,,Yes,,http://www.kcusd.com
10622810000000,621150,Fresno,Laton Joint Unified,6259 DeWoody,Laton,93242-0248,CA,www.laton.k12.ca.us,54,Unified School District,36.434481,-119.6855,6/23/2015,713,329,59,594,73,,,Yes,,http://www.laton.k12.ca.us
10623230000000,625290,Fresno,Monroe Elementary,11842 South Chestnut Avenue,Fresno,93725-9618,CA,www.fcoe.k12.ca.us/monroe/monroe.pdf,52,Elementary School District,36.565142,-119.73696,6/23/2015,206,61,0,142,#N/A,,,Yes,,http://www.fcoe.org/districts/monroe-elementary
10623310000000,628530,Fresno,Orange Center,3530 South Cherry Avenue,Fresno,93706-5615,CA,www.orangecenter.org,52,Elementary School District,36.682253,-119.78167,8/4/2015,969,176,20,671,0,,,404,,Unknown host
10623560000000,629400,Fresno,Pacific Union Elementary,2065 East Bowles Avenue,Fresno,93725-9630,CA,www.pacificunion.k12.ca.us,52,Elementary School District,36.601749,-119.75334,7/2/2013,366,246,17,319,73,,,Yes,,http://www.pacificunion.k12.ca.us
10623640000000,629910,Fresno,Parlier Unified,900 Newmark Avenue,Parlier,93648-2034,CA,www.parlierunified.org,54,Unified School District,36.617375,-119.52982,12/18/2015,3363,2048,206,3325,13,,https://www.facebook.com/Parlier-Unified-School-District-A-21st-Century-District-577119549040666/,Trust,,http://www.parlierunified.org
10623720000000,630390,Fresno,Pine Ridge Elementary,45828 Auberry Road,Auberry,93602-9721,CA,www.pineridge.k12.ca.us,52,Elementary School District,37.059508,-119.38959,7/2/2013,89,0,10,25,64,,,Yes,,http://www.pineridge.k12.ca.us
10623800000000,631680,Fresno,Raisin City Elementary,6425 West Bowles Avenue,Raisin City,93652-0069,CA,www.raisincity.k12.ca.us,52,Elementary School District,36.600962,-119.90627,6/23/2015,762,337,13,645,70,,,Yes,,http://www.raisincity.k12.ca.us
10624140000000,635250,Fresno,Sanger Unified,1905 Seventh Street,Sanger,93657-2806,CA,www.sanger.k12.ca.us,54,Unified School District,36.705838,-119.56406,6/23/2015,11140,2268,693,8427,44,,https://www.facebook.com/sangerunified,Trust,,http://www.sanger.k12.ca.us
10624300000000,636270,Fresno,Selma Unified,3036 Thompson Avenue,Selma,93662-2497,CA,www.selmausd.org,54,Unified School District,36.578367,-119.61956,10/14/2015,6485,1870,781,4964,64,https://twitter.com/SHSBearNation,https://www.facebook.com/pages/Selma-High-School-Selma-California/144385298907495,Trust,,http://www.selmausd.org
10625130000000,641460,Fresno,Washington Colony Elementary,130 East Lincoln Avenue,Fresno,93706-6043,CA,www.washingtoncolony.k12.ca.us,52,Elementary School District,36.649316,-119.78765,9/23/2015,419,140,42,346,69,,https://www.facebook.com/washingtoncolony,Trust,,http://www.washingtoncolony.k12.ca.us/
10625390000000,642060,Fresno,West Park Elementary,2695 South Valentine Avenue,Fresno,93706-9042,CA,www.westpark.k12.ca.us,52,Elementary School District,36.691385,-119.8535,6/23/2015,621,214,42,534,71,,,Yes,,http://www.westpark.k12.ca.us/site/default.aspx?PageID=1
10625470000000,642210,Fresno,Westside Elementary,19191 Excelsior Avenue,Five Points,93624-0398,CA,,52,Elementary School District,36.400119,-120.14305,6/23/2015,829,228,18,713,#N/A,,,Dup,,https://www.fcoe.org/districts/westside-elementary
10738090000000,613840,Fresno,Firebaugh-Las Deltas Unified,1976 Morris Kyle Drive,Firebaugh,93622-9711,CA,www.fldusd.org,54,Unified School District,36.846874,-120.44691,7/2/2013,2353,880,206,2186,40,http://www.twitter.com/fldusd,http://www.facebook.com/fldusd,Trust,,http://www.fldusd.org
10739650000000,607970,Fresno,Central Unified,5652 West Gettysburg Avenue,Fresno,93722-3749,CA,www.centralunified.org,54,Unified School District,36.801314,-119.89214,11/4/2015,15490,1989,1273,10618,6,,,Yes,,http://www.centralunified.org
10739990000000,619490,Fresno,Kerman Unified,151 South First Street,Kerman,93630-1029,CA,www.kermanusd.com,54,Unified School District,36.733985,-120.06477,6/23/2015,4937,1623,492,4224,0,,,Yes,,http://www.kermanusd.com
10741530000000,600097,Fresno,Valley ROP,1305 Q Street,Sanger,93657-3466,CA,www.valleyrop.net,98,Regional Occupation Center/Program (ROC/P),36.698328,-119.56028,1/31/2016,‡,–,–,‡,33,https://twitter.com/valleyrop,,Verified,,http://www.valleyrop.net
10742600000000,600098,Fresno,Fresno ROP,11 South Teilman Street,Fresno,91398,CA,,98,Regional Occupation Center/Program (ROC/P),36.7422,-119.822,11/18/2015,‡,–,–,‡,31,,,Yes,,http://rop.fcoe.org/
10751270000000,600022,Fresno,Mendota Unified,115 McCabe Avenue,Mendota,93640-2000,CA,www.musdaztecs.com,54,Unified School District,36.761094,-120.38701,8/17/2015,3025,2162,107,2967,66,,,Yes,,http://www.musdaztecs.com
10752340000000,691134,Fresno,Golden Plains Unified,22000 Nevada Street,San Joaquin,93660,CA,www.gpusd.org,54,Unified School District,36.6092,-120.1875,7/9/2015,1922,1136,112,1547,59,,,Yes,,http://www.gpusd.org
10752750000000,636805,Fresno,Sierra Unified,29143 Auberry Road,Prather,93651-9757,CA,www.sierrausd.org,54,Unified School District,37.036855,-119.52014,12/18/2015,1340,18,189,583,64,,,Yes,,http://www.sierrausd.org
10754080000000,600040,Fresno,Riverdale Joint Unified,3160 West Mount Whitney Avenue,Riverdale,93656-9272,CA,www.rjusd.org,54,Unified School District,36.430962,-119.85498,6/11/2015,1600,506,91,1362,68,https://twitter.com/RJUSD,https://www.facebook.com/pages/Riverdale-High-School/209600595767874,Trust,,http://www.rjusd.org
10755980000000,600067,Fresno,Caruthers Unified,1 Tiller Avenue,Caruthers,93609,CA,www.caruthers.k12.ca.us,54,Unified School District,36.53774,-119.83249,3/25/2015,1391,491,86,1225,73,,,Yes,,http://www.caruthers.k12.ca.us
10767780000000,601415,Fresno,Washington Unified,7950 South Elm Avenue,Fresno,93706-9283,CA,www.wusd.ws,54,Unified School District,36.620238,-119.78996,8/5/2015,3178,1087,200,2973,35,,,Yes,,http://www.wusd.ws
11101160000000,691008,Glenn,Glenn County Office of Education,311 South Villa Avenue,Willows,95988-2739,CA,www.glenncoe.org,0,County Office of Education (COE),39.517633,-122.2089,6/23/2015,372,41,369,172,74,,https://www.facebook.com/GlennAdultProgram,Trust,,http://www.glenncoe.org
11625540000000,607410,Glenn,Capay Joint Union Elementary,7504 Cutting Avenue,Orland,95963-9691,CA,www.cjuesd.org,52,Elementary School District,39.796979,-122.0858,10/20/2015,200,45,0,102,69,,,Yes,,http://www.cjuesd.org
11625960000000,620610,Glenn,Lake Elementary,4672 County Road N,Orland,95963-8122,CA,www.lakeschool.org,52,Elementary School District,39.775308,-122.15968,8/6/2015,170,24,0,66,70,,http://facebook.com/lakeelementaryschool,Trust,,http://www.lakeschool.org
11626380000000,630870,Glenn,Plaza Elementary,7322 County Road 24,Orland,95963-9777,CA,www.plazaschool.org,52,Elementary School District,39.710433,-122.09769,4/1/2015,131,9,0,33,70,,,Yes,,http://www.plazaschool.org
11626460000000,631620,Glenn,Princeton Joint Unified,473 State Street,Princeton,95970,CA,www.pjusd.org,54,Unified School District,39.401532,-122.01118,3/24/2015,194,30,0,146,73,https://twitter.com/PrincetonEagles,https://www.facebook.com/PrincetonElementary,Trust,,http://www.pjusd.org
11626530000000,638070,Glenn,Stony Creek Joint Unified,3430 County Road 309,Elk Creek,95939-0068,CA,www.scjusd.org,54,Unified School District,39.607051,-122.5388,10/9/2015,103,0,0,84,73,,,Yes,,http://www.scjusd.org
11626610000000,642710,Glenn,Willows Unified,823 West Laurel Street,Willows,95988-2830,CA,www.willowsunified.org,54,Unified School District,39.517931,-122.2035,6/17/2015,1436,362,0,953,67,,,Yes,,http://www.willowsunified.org
11743850000000,600099,Glenn,Glenn County ROP,451 South Villa Avenue,Willows,95988,CA,,98,Regional Occupation Center/Program (ROC/P),39.51537,-122.20881,1/29/2016,‡,–,–,‡,#N/A,,,Yes,,http://www.glenncoe.org/Departments/Glenn-ROP/
11754810000000,600045,Glenn,Orland Joint Unified,903 South Street,Orland,95963-1641,CA,www.orlandusd.net,54,Unified School District,39.740287,-122.19951,8/24/2015,2215,615,221,1690,73,,,Yes,,http://www.orlandusd.net
11765620000000,601339,Glenn,Hamilton Unified,620 Canal Street,Hamilton City,95951,CA,www.husdschools.org,54,Unified School District,39.745455,-122.01903,12/18/2015,‡,239,0,‡,17,,,Yes,,http://www.husdschools.org
12101240000000,691009,Humboldt,Humboldt County Office of Education,901 Myrtle Avenue,Eureka,95501-1219,CA,www.humboldt.k12.ca.us,0,County Office of Education (COE),40.800627,-124.14983,6/23/2015,415,11,275,266,56,https://twitter.com/HERCLibrary,https://www.facebook.com/hcoeherc/,Trust,,http://www.humboldt.k12.ca.us
12626790000000,603000,Humboldt,Arcata Elementary,1435 Buttermilk Lane,Arcata,95521-6909,CA,www.humboldt.k12.ca.us/arcata_sd/,52,Elementary School District,40.857327,-124.06698,1/21/2016,1019,29,130,527,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/arcata_sd/
12626870000000,603030,Humboldt,Northern Humboldt Union High,2755 McKinleyville Avenue,McKinleyville,95519-3400,CA,www.nohum.k12.ca.us,56,High School District,40.95307,-124.1104,6/23/2015,1744,23,302,511,54,,,Yes,,http://www.nohum.k12.ca.us/wordpress/
12626950000000,604890,Humboldt,Big Lagoon Union Elementary,269 Big Lagoon Park Road,Trinidad,95570-9622,CA,www.humboldt.k12.ca.us/blagoon_sd,52,Elementary School District,41.16318,-124.13065,8/6/2015,54,0,5,46,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/blagoon_sd/
12627030000000,605400,Humboldt,Blue Lake Union Elementary,631 Greenwood Avenue,Blue Lake,95525,CA,www.humboldt.k12.ca.us/bluelake,52,Elementary School District,40.885333,-123.99087,6/23/2015,158,0,49,81,#N/A,,https://www.facebook.com/BlueLakeSchool,Manual,,http://www.humboldt.k12.ca.us/bluelake/
12627290000000,606000,Humboldt,Bridgeville Elementary,38717 Kneeland Road,Bridgeville,95526-0098,CA,www.humboldt.k12.ca.us/bridgeville_sd,52,Elementary School District,40.499626,-123.81802,10/8/2013,42,0,9,21,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/bridgeville_sd/
12627370000000,610230,Humboldt,Cuddeback Union Elementary,300 Wilder Road,Carlotta,95528-0007,CA,www.humboldt.k12.ca.us/cuddeback_sd,52,Elementary School District,40.536688,-124.04149,10/31/2013,119,2,17,59,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/cuddeback_sd/
12627450000000,610380,Humboldt,Cutten Elementary,4182 Walnut Drive,Eureka,95503-6223,CA,www.humboldt.k12.ca.us/cutten_sd,52,Elementary School District,40.766216,-124.14308,6/23/2015,572,7,48,261,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/cutten_sd/
12627940000000,613740,Humboldt,Fieldbrook Elementary,4070 Fieldbrook Road,McKinleyville,95519-9709,CA,http://teacherweb.com/ca/fieldbrookschool/districthomepage/sdhp1.aspx,52,Elementary School District,40.951789,-124.03267,3/27/2015,140,0,15,51,51,,,Yes,,http://teacherweb.com/ca/fieldbrookschool/districthomepage/sdhp1.aspx
12628100000000,614190,Humboldt,Fortuna Union High,379 12th Street,Fortuna,95540-2398,CA,www.fuhsdistrict.org,56,High School District,40.59525,-124.1534,6/23/2015,1097,64,139,503,4,,,Yes,,http://www.fuhsdistrict.org
12628280000000,614520,Humboldt,Freshwater Elementary,75 Greenwood Heights Drive,Eureka,95503-9569,CA,www.humboldt.k12.ca.us/freshwater_sd,52,Elementary School District,40.787702,-124.08259,8/5/2015,320,3,26,71,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/freshwater_sd/
12628360000000,614910,Humboldt,Garfield Elementary,2200 Freshwater Road,Eureka,95503-9562,CA,www.humboldt.k12.ca.us/garfield_sd,52,Elementary School District,40.756423,-124.03514,10/9/2015,54,0,13,12,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/garfield_sd/
12628510000000,615990,Humboldt,Green Point Elementary,180 Valkensar Lane,Blue Lake,95525-9700,CA,www.humboldt.k12.ca.us/greenpoint_sd,52,Elementary School District,41.001456,-123.85732,9/2/2014,8,0,2,5,24,,,Yes,,http://apps.humboldt.k12.ca.us/sites/greenpoint_sd/
12628850000000,618120,Humboldt,Hydesville Elementary,3050 Johnson Road,Hydesville,95547-0551,CA,www.humboldt.k12.ca.us/hydesville_sd,52,Elementary School District,40.554654,-124.09172,7/2/2013,174,3,12,50,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/hydesville_sd/
12628930000000,618660,Humboldt,Jacoby Creek Elementary,1617 Old Arcata Road,Bayside,95524-9301,CA,http://internet.humboldt.k12.ca.us/jacobycreekschool,52,Elementary School District,40.849481,-124.06875,7/2/2013,417,2,48,61,71,,,Yes,,http://internet.humboldt.k12.ca.us/jacobycreekschool/
12629010000000,619950,Humboldt,Klamath-Trinity Joint Unified,11800 Highway 96,Hoopa,95546-1308,CA,www.ktjusd.k12.ca.us,54,Unified School District,,,2/22/2016,1042,1,190,882,74,,,Yes,,http://www.ktjusd.k12.ca.us
12629190000000,619980,Humboldt,Kneeland Elementary,9313 Kneeland Road,Kneeland,95549-9018,CA,www.humboldt.k12.ca.us/kneeland_sd,52,Elementary School District,40.696731,-123.93631,10/8/2015,34,0,6,10,#N/A,,,Yes,,http://humboldt.k12.ca.us/kneeland_sd/
12629270000000,622320,Humboldt,Loleta Union Elementary,700 Loleta Drive,Loleta,95551-0547,CA,www.humboldt.k12.ca.us/loleta_sd,52,Elementary School District,40.642757,-124.21239,11/19/2014,242,17,45,189,49,,https://www.facebook.com/loleta95551?fref=ts,Manual,,http://www.loletaschool.com/
12629350000000,623730,Humboldt,Maple Creek Elementary,15933 Maple Creek Road,Korbel,95550-9602,CA,www.humboldt.k12.ca.us/mapleck_sd/,52,Elementary School District,40.864169,-123.94171,7/2/2013,12,0,0,9,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/mapleck_sd/
12629500000000,624300,Humboldt,McKinleyville Union Elementary,2275 Central Avenue,McKinleyville,95519-3611,CA,www.nohum.k12.ca.us/msd,52,Elementary School District,40.946729,-124.1009,7/9/2015,1179,36,184,551,#N/A,,,Yes,,http://www.nohum.k12.ca.us/msd
12629680000000,628830,Humboldt,Orick Elementary,120918 Highway 101,Orick,95555-0128,CA,http://orickschool.homestead.com,52,Elementary School District,41.287146,-124.05912,9/24/2015,8,0,3,5,15,,,Yes,,http://orickschool.homestead.com
12629760000000,629430,Humboldt,Pacific Union Elementary,3001 Janes Road,Arcata,95521-4701,CA,www.pacificunionschool.org,52,Elementary School District,40.894916,-124.09384,7/2/2013,562,55,60,315,43,,,Yes,,http://www.pacificunionschool.org
12629840000000,630090,Humboldt,Peninsula Union,909 Vance Avenue,Samoa,95564-0175,CA,www.humboldt.k12.ca.us/peninsula_sd,52,Elementary School District,40.822,-124.1826,8/19/2015,35,0,12,32,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/peninsula_sd/
12630080000000,632730,Humboldt,Rio Dell Elementary,95 Center Street,Rio Dell,95562-1323,CA,www.riodellschools.net,52,Elementary School District,40.502024,-124.10458,10/19/2015,325,30,50,233,68,,https://www.facebook.com/Rio-Dell-Elementary-School-District-1653368114936298/?fref=ts,Trust,,http://www.riodellschools.net
12630240000000,636100,Humboldt,Scotia Union Elementary,417 Church Street,Scotia,95565-0217,CA,www.humboldt.k12.ca.us/scotia_sd,52,Elementary School District,40.483439,-124.10149,7/30/2013,227,23,36,147,#N/A,,,Yes,,http://apps.humboldt.k12.ca.us/sites/scotia_sd/
12630320000000,637350,Humboldt,South Bay Union Elementary,6077 Loma Avenue,Eureka,95503-6869,CA,www.southbaydistrict.org,52,Elementary School District,40.731068,-124.21317,6/23/2015,852,64,97,541,30,https://twitter.com/pinehillpandas,https://www.facebook.com/SouthBaySchool,Trust,,http://www.southbaydistrict.org
12630400000000,637590,Humboldt,Southern Humboldt Joint Unified,110 School Road,Miranda,95553,CA,www.humboldt.k12.ca.us/sohumb_usd/school,54,Unified School District,40.2361,-123.823,12/18/2015,768,31,71,382,#N/A,,https://www.facebook.com/SouthernHumboldtUnifiedSchoolDistrict,Manual,,http://apps.humboldt.k12.ca.us/sohumwp/
12630570000000,639720,Humboldt,Trinidad Union Elementary,300 Trinity Street,Trinidad,95570-3030,CA,www.humboldt.k12.ca.us/trinidad_sd,52,Elementary School District,41.06057,-124.14378,8/11/2015,157,0,28,91,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/trinidad_sd/
12743930000000,600100,Humboldt,Humboldt County ROP,901 Myrtle Avenue,Eureka,95501,CA,,98,Regional Occupation Center/Program (ROC/P),40.800627,-124.14983,11/18/2015,‡,–,–,‡,#N/A,,,Yes,,http://www.humboldt.k12.ca.us/hrop.php
12753740000000,600037,Humboldt,Ferndale Unified,1231 Main Street,Ferndale,95536-9416,CA,www.ferndalek12.org,54,Unified School District,40.584771,-124.25964,10/8/2015,508,43,89,200,29,,,Yes,,http://ferndalek12.org/
12753820000000,600038,Humboldt,Mattole Unified,29289 Chambers Road,Petrolia,95558-0211,CA,www.humboldt.k12.ca.us/mattole_usd,54,Unified School District,40.3216,-124.28481,11/25/2013,727,7,82,469,791,,,Yes,,https://sites.google.com/site/mattoleunified/
